 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    3.88872080E+00      3.78131092E-01     -9.04324253E-04

 Point O:
    3.88872080E+00      3.78131092E-01     -9.04324253E-04
 $parameters
repart = 2
distxo = 0.91244994
pntrat = 0.20000000
nptseg(1) =188
deltp1(1) = 0.0250000
deltpn(1) = 0.0250000
npr(1) = 40
deltr1(1) = 0.0050000
deltrn(1) = 0.0125000
npr(2) = 23
deltr1(2) =-0.0025000
deltrn(2) =-0.0250000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  500
relax= 1.0000E-01
pasmin= 1.0000E-02
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    2
'region:'    1
'nppol='  188  'nprad='   40
  3.88118470E+00  5.13827860E-01  4.02092019E-03  1.44969376E+00  1.73817459E-01
  3.87627573E+00  5.45096009E-01  3.85320103E-03  1.43848788E+00  2.00373733E-01
  3.87083727E+00  5.74631724E-01  2.67205563E-03  1.42794350E+00  2.26254531E-01
  3.86498479E+00  6.06415926E-01  1.56020183E-03  1.41628730E+00  2.54667311E-01
  3.85895107E+00  6.39184452E-01  1.32709547E-03  1.40254879E+00  2.83020089E-01
  3.85305021E+00  6.71231357E-01  3.57633807E-03  1.38447850E+00  3.06490076E-01
  3.84434147E+00  7.07128060E-01  3.51869912E-03  1.36419163E+00  3.34552803E-01
  3.83789175E+00  7.33713297E-01  3.72522288E-03  1.34871282E+00  3.55772485E-01
  3.82682500E+00  7.74439642E-01  4.02762052E-03  1.32239192E+00  3.85964123E-01
  3.81783132E+00  8.01803712E-01  3.60203716E-03  1.30174502E+00  4.04650732E-01
  3.81370424E+00  8.14138819E-01  3.43923287E-03  1.29221257E+00  4.13331878E-01
  3.80137201E+00  8.50969739E-01  3.44260182E-03  1.26313557E+00  4.39733856E-01
  3.78806553E+00  8.89416077E-01  3.92692606E-03  1.23148623E+00  4.67202296E-01
  3.77262032E+00  9.26120629E-01  3.26524989E-03  1.19811568E+00  4.88447647E-01
  3.76728250E+00  9.38805620E-01  3.26841783E-03  1.18627664E+00  4.95819147E-01
  3.75654480E+00  9.64323086E-01  3.63553081E-03  1.16198439E+00  5.10693231E-01
  3.74736483E+00  9.84828914E-01  3.68250340E-03  1.14163248E+00  5.23360139E-01
  3.73916847E+00  1.00298156E+00  4.01427625E-03  1.12274003E+00  5.35138601E-01
  3.72751699E+00  1.02544424E+00  3.33136283E-03  1.09876120E+00  5.47852321E-01
  3.71368709E+00  1.05096203E+00  2.62808582E-03  1.07090235E+00  5.60568995E-01
  3.69807848E+00  1.07968266E+00  2.59193496E-03  1.03886795E+00  5.74636298E-01
  3.67365333E+00  1.12400053E+00  3.90338499E-03  9.87758652E-01  5.96113759E-01
  3.64684478E+00  1.16464387E+00  2.92453193E-03  9.36910434E-01  6.14824342E-01
  3.62312043E+00  1.19922461E+00  2.63368033E-03  8.93268860E-01  6.28140677E-01
  3.59931691E+00  1.23420485E+00  4.07690672E-03  8.48454588E-01  6.40223161E-01
  3.58947869E+00  1.24621147E+00  3.91528347E-03  8.30855474E-01  6.45631733E-01
  3.56440266E+00  1.27655894E+00  3.69487680E-03  7.87887828E-01  6.57085487E-01
  3.53372571E+00  1.31294431E+00  3.60057427E-03  7.38250558E-01  6.66441816E-01
  3.50195840E+00  1.34569531E+00  3.26563633E-03  6.88100168E-01  6.75734125E-01
  3.46005664E+00  1.38543270E+00  3.50093981E-03  6.24958738E-01  6.86733475E-01
  3.43037666E+00  1.41198899E+00  3.52987464E-03  5.83049719E-01  6.91194024E-01
  3.39095506E+00  1.44470702E+00  3.60516883E-03  5.29675715E-01  6.95319033E-01
