 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    3.88872085E+00      3.78129067E-01      1.30026213E-03

 Point O:
    3.88872085E+00      3.78129067E-01      1.30026213E-03
 $parameters
repart = 2
distxo = 0.93589888
pntrat = 0.20000000
nptseg(1) =164
deltp1(1) = 0.0250000
deltpn(1) = 0.0250000
npr(1) = 20
deltr1(1) = 0.0100000
deltrn(1) = 0.0100000
npr(2) = 23
deltr1(2) =-0.0000100
deltrn(2) =-0.0000100
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax= 5000
relax= 1.0000E-01
pasmin= 1.0000E-02
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    2
'region:'    1
'nppol='  164  'nprad='   20
  3.34539940E+00  1.51844034E+00  1.12953900E-02  4.69265963E-01  6.54357716E-01
  3.29986625E+00  1.54931934E+00  1.12996022E-02  4.17240195E-01  6.54152817E-01
  3.25203886E+00  1.57790753E+00  1.12898744E-02  3.65210184E-01  6.52941033E-01
  3.20201789E+00  1.60400961E+00  1.12915283E-02  3.13173290E-01  6.50573658E-01
  3.14984137E+00  1.62720305E+00  1.13000149E-02  2.61789170E-01  6.46562580E-01
  3.09191692E+00  1.64821550E+00  1.12981183E-02  2.08010166E-01  6.40415888E-01
  3.03957510E+00  1.66347665E+00  1.12995236E-02  1.61981419E-01  6.33620688E-01
  3.00429846E+00  1.67158662E+00  1.12990824E-02  1.31907059E-01  6.28631870E-01
  2.93693398E+00  1.68284220E+00  1.13008748E-02  7.62636317E-02  6.18441512E-01
  2.86279743E+00  1.68851392E+00  1.13005447E-02  1.72888840E-02  6.06196621E-01
  2.80202966E+00  1.68785885E+00  1.12993406E-02 -2.96049367E-02  5.95394567E-01
  2.73834970E+00  1.68203208E+00  1.12983576E-02 -7.77374500E-02  5.83426413E-01
  2.68007250E+00  1.67193878E+00  1.12985865E-02 -1.21089027E-01  5.71988541E-01
  2.61972376E+00  1.65668476E+00  1.12913403E-02 -1.65494640E-01  5.59774340E-01
  2.57215674E+00  1.64088321E+00  1.12867601E-02 -2.00609440E-01  5.49707312E-01
  2.50242947E+00  1.61163981E+00  1.12980472E-02 -2.53109686E-01  5.33766744E-01
  2.44619350E+00  1.58230102E+00  1.12898701E-02 -2.96432550E-01  5.19762100E-01
  2.39200101E+00  1.54871675E+00  1.12994993E-02 -3.38558718E-01  5.05775270E-01
  2.36853582E+00  1.53253892E+00  1.12654696E-02 -3.57085106E-01  4.99618977E-01
  2.34001336E+00  1.51130498E+00  1.12713856E-02 -3.79901148E-01  4.91862706E-01
  2.30053186E+00  1.47906040E+00  1.12378441E-02 -4.12457634E-01  4.80270478E-01
  2.24331614E+00  1.42608896E+00  1.12826854E-02 -4.60628467E-01  4.61690198E-01
  2.22791564E+00  1.41038363E+00  1.12443692E-02 -4.73840255E-01  4.56455553E-01
  2.19874804E+00  1.37896943E+00  1.12580646E-02 -4.99158262E-01  4.46080022E-01
  2.16522643E+00  1.33964374E+00  1.12029659E-02 -5.29219710E-01  4.32948765E-01
  2.11722700E+00  1.27720324E+00  1.12858120E-02 -5.73068431E-01  4.11583298E-01
  2.09385357E+00  1.24346605E+00  1.12365852E-02 -5.94856420E-01  4.00102917E-01
  2.08030275E+00  1.22302974E+00  1.12849684E-02 -6.07601839E-01  3.92866307E-01
  2.04589866E+00  1.16698102E+00  1.12968688E-02 -6.40788869E-01  3.72762143E-01
  2.02682696E+00  1.13315491E+00  1.12911544E-02 -6.59426263E-01  3.60401897E-01
  2.01402796E+00  1.10921354E+00  1.12745101E-02 -6.72020979E-01  3.51582559E-01
  1.98948400E+00  1.06005959E+00  1.12550462E-02 -6.96808784E-01  3.32726634E-01
  1.95790645E+00  9.89463925E-01  1.12399994E-02 -7.29499739E-01  3.04806025E-01
  1.93342183E+00  9.27361794E-01  1.12730026E-02 -7.55152773E-01  2.79506550E-01
  1.92957668E+00  9.16929457E-01  1.12720900E-02 -7.59230904E-01  2.75278605E-01
  1.91151498E+00  8.64394639E-01  1.12938095E-02 -7.78799360E-01  2.53192630E-01
  1.90118893E+00  8.31455529E-01  1.12566531E-02 -7.90333853E-01  2.39160550E-01
  1.89210960E+00  8.00464585E-01  1.12909818E-02 -8.00529976E-01  2.25679917E-01
  1.87519183E+00  7.35702659E-01  1.12982536E-02 -8.19639207E-01  1.97204143E-01
  1.87103616E+00  7.18075193E-01  1.12796628E-02 -8.24330389E-01  1.89433010E-01
  1.86071282E+00  6.70242116E-01  1.12853229E-02 -8.35970369E-01  1.68147333E-01
  1.84865742E+00  6.04192199E-01  1.12931003E-02 -8.49783362E-01  1.38393755E-01
  1.83906743E+00  5.37650426E-01  1.12987716E-02 -8.61081707E-01  1.07934186E-01
  1.83189931E+00  4.70733167E-01  1.12993305E-02 -8.69571788E-01  7.68011101E-02
  1.82720394E+00  4.03545615E-01  1.12995480E-02 -8.75032952E-01  4.54190416E-02
  1.82494703E+00  3.36196485E-01  1.13002001E-02 -8.77455955E-01  1.38006702E-02
  1.82479701E+00  2.85262266E-01  1.13001963E-02 -8.77335314E-01 -1.00888413E-02
  1.82510871E+00  2.68785283E-01  1.12999881E-02 -8.76846216E-01 -1.78360258E-02
  1.82672234E+00  2.19103590E-01  1.12998247E-02 -8.74536379E-01 -4.12237273E-02
  1.82769993E+00  2.01412853E-01  1.12985711E-02 -8.73225971E-01 -4.95074553E-02
  1.83275100E+00  1.34182214E-01  1.12966108E-02 -8.66658342E-01 -8.10129326E-02
  1.84026500E+00  6.72028604E-02  1.12961540E-02 -8.57251695E-01 -1.12235281E-01
  1.84674385E+00  2.21421176E-02  1.12872472E-02 -8.49418694E-01 -1.32974435E-01
  1.85022211E+00  5.75568866E-04  1.12969020E-02 -8.45284840E-01 -1.42858965E-01
  1.86268088E+00 -6.55806586E-02  1.12981871E-02 -8.30967569E-01 -1.72767040E-01
  1.87766425E+00 -1.31143856E-01  1.12896420E-02 -8.14286222E-01 -2.01841443E-01
  1.89511748E+00 -1.96010272E-01  1.12805398E-02 -7.95006016E-01 -2.30103134E-01
  1.90369053E+00 -2.24762086E-01  1.12722718E-02 -7.85556433E-01 -2.42462672E-01
