 output format:carre71 


 Number of X-points:  1
    x                   y                   psi
    1.44946942E+00     -9.45684086E-01      1.49556535E-06

 Point O:
    1.68785930E+00      7.13234668E-02      6.57086738E-02
 $parameters
repart = 2
distxo = 1.04457365
pntrat = 0.40000000
nptseg(1) =  6
deltp1(1) = 0.0700000
deltpn(1) = 0.0300000
nptseg(2) =  6
deltp1(2) = 0.0700000
deltpn(2) = 0.0300000
nptseg(3) = 41
deltp1(3) = 0.1500000
deltpn(3) = 0.1500000
npr(1) = 11
deltr1(1) =-0.0010000
deltrn(1) =-0.0020000
npr(2) = 11
deltr1(2) = 0.0005000
deltrn(2) = 0.0005000
npr(3) = 11
deltr1(3) = 0.0010000
deltrn(3) = 0.0100000
tgarde(1) = 0.00000
tgarde(2) = 0.00000
nrelax=  200
relax= 2.0000E-02
pasmin= 1.0000E-06
rlcept= 1.0000E-06
$end
 x(m)            y(m)            psi(SI)         dpsi/dx         dpsi/dy
 $maille
'nreg='    3
'region:'    1
'nppol='   51  'nprad='   11
  1.81744666E+00 -6.73625873E-01 -6.76921952E-03 -2.77255950E-01  2.52080937E-01
  1.82215494E+00 -6.68598572E-01 -6.76891228E-03 -2.82659444E-01  2.55140092E-01
  1.91786691E+00 -5.53063828E-01 -6.76860294E-03 -4.07877045E-01  3.06295750E-01
  1.97019388E+00 -4.78303937E-01 -6.74772182E-03 -4.90730144E-01  3.20032522E-01
  2.00543762E+00 -4.21161207E-01 -6.75930551E-03 -5.51417654E-01  3.20703508E-01
  2.07651478E+00 -2.78290718E-01 -6.76530042E-03 -6.83502492E-01  2.83440350E-01
  2.10804501E+00 -1.92325420E-01 -6.75506106E-03 -7.44404699E-01  2.37231260E-01
  2.12689198E+00 -1.25637158E-01 -6.76911478E-03 -7.80383859E-01  1.91848598E-01
  2.15253832E+00  3.41506776E-02 -6.76908798E-03 -8.20798943E-01  6.15226526E-02
  2.15055433E+00  1.96933669E-01 -6.76676678E-03 -7.93064684E-01 -7.92042682E-02
